Tanggal,Waktu,Temperature,Humidity,MQ-6 (ppm),ADC,Label,Relabel
01/05/2026,21:41:01,29.39,82.34,6.24,382,0,0
01/05/2026,21:42:00,31.08,79.79,103.72,468,0,1
01/05/2026,21:43:01,29.38,82.35,6.96,400,0,0
01/05/2026,21:44:00,30.46,79.36,42.68,424,0,0
01/05/2026,21:45:02,29.38,82.39,6.09,378,0,0
01/05/2026,21:46:00,30.49,75.93,104.38,453,0,1
01/05/2026,21:47:02,29.38,82.45,2.95,276,0,0
01/05/2026,21:48:00,30.31,81.79,91.37,434,0,0
01/05/2026,21:49:02,29.38,82.41,2.55,259,0,0
01/05/2026,21:50:00,30.43,81.6,44.29,431,0,0
01/05/2026,21:51:07,29.37,82.39,2.75,268,0,0
01/05/2026,21:52:00,30.72,79.11,116.96,495,0,1
01/05/2026,21:53:03,29.37,82.41,2.87,273,0,0
01/05/2026,21:54:00,30.37,80.48,31.99,385,0,0
01/05/2026,21:55:04,29.36,82.48,2.46,255,0,0
01/05/2026,21:56:00,30.49,83.15,32.94,429,0,0
01/05/2026,21:57:04,29.36,82.5,2.85,272,0,0
01/05/2026,21:58:00,31.12,80.43,75.21,459,0,0
01/05/2026,21:59:03,29.35,82.55,2.29,247,0,0
01/05/2026,22:00:00,30.26,82.83,53.33,430,0,0
01/05/2026,22:01:04,29.34,82.51,3.02,279,0,0
01/05/2026,22:02:00,30.18,75.0,93.27,468,0,0
01/05/2026,22:03:06,29.34,82.55,3.43,295,0,0
01/05/2026,22:04:00,29.67,80.33,55.58,420,0,0
01/05/2026,22:05:06,29.33,82.56,2.78,269,0,0
01/05/2026,22:06:00,30.85,80.43,48.59,426,0,0
01/05/2026,22:07:05,29.33,82.57,2.73,267,0,0
01/05/2026,22:08:00,31.14,79.66,121.83,479,0,1
01/05/2026,22:09:07,29.32,82.59,2.9,274,0,0
01/05/2026,22:10:00,31.12,81.0,114.03,447,0,1
01/05/2026,22:11:06,29.32,82.61,3.59,301,0,0
01/05/2026,22:12:00,30.6,79.01,65.77,421,0,0
01/05/2026,22:13:06,29.31,82.67,6.6,391,0,0
01/05/2026,22:14:00,30.27,80.95,55.38,430,0,0
01/05/2026,22:15:06,29.31,82.69,5.06,349,0,0
01/05/2026,22:16:00,31.28,81.4,80.07,458,0,0
01/05/2026,22:17:06,29.3,82.68,3.48,297,0,0
01/05/2026,22:18:00,30.44,82.4,55.07,443,0,0
01/05/2026,22:19:07,29.3,82.68,3.62,302,0,0
01/05/2026,22:20:00,30.57,84.55,34.86,412,0,0
01/05/2026,22:21:07,29.29,82.68,3.9,312,0,0
01/05/2026,22:22:00,30.02,78.74,104.55,471,0,1
01/05/2026,22:23:07,29.29,82.66,4.32,326,0,0
01/05/2026,22:24:00,30.23,84.13,83.43,428,0,0
01/05/2026,22:25:08,29.28,82.73,5.26,355,0,0
01/05/2026,22:26:00,30.54,76.21,99.7,455,0,0
01/05/2026,22:27:08,29.28,82.65,5.16,352,0,0
01/05/2026,22:28:00,30.19,78.14,34.25,380,0,0
01/05/2026,22:29:08,29.27,82.71,4.2,322,0,0
01/05/2026,22:30:00,29.84,82.12,33.85,443,0,0
01/05/2026,22:31:08,29.27,82.75,5.26,355,0,0
01/05/2026,22:32:00,30.0,86.01,31.66,384,0,0
01/05/2026,22:33:10,29.27,82.72,5.83,371,0,0
01/05/2026,22:34:00,30.12,79.37,76.51,442,0,0
01/05/2026,22:35:08,29.26,82.76,3.7,305,0,0
01/05/2026,22:36:00,30.51,79.61,79.73,462,0,0
01/05/2026,22:37:09,29.26,82.78,4.73,339,0,0
01/05/2026,22:38:00,30.81,81.58,115.48,499,0,1
01/05/2026,22:39:09,29.25,82.82,4.79,341,0,0
01/05/2026,22:40:00,30.58,81.64,51.12,408,0,0
01/05/2026,22:41:10,29.25,82.78,4.69,338,0,0
01/05/2026,22:42:00,30.73,79.89,107.56,466,0,1
01/05/2026,22:43:10,29.24,82.83,4.44,330,0,0
01/05/2026,22:44:00,30.66,79.83,125.81,485,0,1
01/05/2026,22:45:10,29.24,82.82,5.06,349,0,0
01/05/2026,22:46:00,30.4,77.48,35.74,421,0,0
01/05/2026,22:47:10,29.24,82.91,4.57,334,0,0
01/05/2026,22:48:00,30.31,82.05,80.18,439,0,0
01/05/2026,22:49:10,29.23,82.85,4.29,325,0,0
01/05/2026,22:50:00,30.63,81.19,94.68,458,0,0
01/05/2026,22:51:11,29.23,82.92,5.65,366,0,0
01/05/2026,22:52:00,30.49,77.36,100.76,471,0,1
01/05/2026,22:53:11,29.23,82.89,5.61,365,0,0
01/05/2026,22:54:00,30.23,80.05,58.92,410,0,0
01/05/2026,22:55:12,29.22,82.96,9.15,449,0,0
01/05/2026,22:56:00,30.81,83.28,35.19,444,0,0
01/05/2026,22:57:11,29.22,83.0,10.48,475,0,0
01/05/2026,22:58:00,31.29,84.05,105.38,489,0,1
01/05/2026,22:59:11,29.22,82.94,5.65,366,0,0
01/05/2026,23:00:00,30.16,84.27,96.74,440,0,0
01/05/2026,23:01:12,29.21,82.98,4.92,345,0,0
01/05/2026,23:02:00,30.7,81.95,104.42,466,0,1
01/05/2026,23:03:12,29.21,82.97,4.99,347,0,0
01/05/2026,23:04:00,30.48,82.92,52.49,422,0,0
01/05/2026,23:05:12,29.21,83.07,5.36,358,0,0
01/05/2026,23:06:00,30.21,80.57,60.43,462,0,0
01/05/2026,23:07:12,29.21,83.02,5.02,348,0,0
01/05/2026,23:08:00,30.0,78.5,46.93,436,0,0
01/05/2026,23:09:12,29.21,83.02,4.53,333,0,0
01/05/2026,23:10:00,30.93,82.87,82.7,450,0,0
01/05/2026,23:11:12,29.2,83.05,4.05,317,0,0
01/05/2026,23:12:00,30.53,76.72,37.25,419,0,0
01/05/2026,23:13:15,29.2,83.07,5.4,359,0,0
01/05/2026,23:14:00,29.81,80.42,96.63,462,0,0
01/05/2026,23:16:00,31.5,80.84,50.89,429,0,0
01/05/2026,23:17:14,29.19,83.1,4.29,325,0,0
01/05/2026,23:18:00,30.02,81.22,127.81,505,0,1
01/05/2026,23:19:14,29.19,83.07,5.47,361,0,0
01/05/2026,23:20:00,30.59,79.0,60.01,449,0,0
01/05/2026,23:21:15,29.19,83.08,4.92,345,0,0
01/05/2026,23:22:00,30.05,80.32,110.29,452,0,1
01/05/2026,23:23:15,29.18,83.14,4.69,338,0,0
01/05/2026,23:24:00,30.76,84.33,30.42,425,0,0
01/05/2026,23:25:15,29.18,83.2,5.33,357,0,0
01/05/2026,23:26:00,30.62,83.94,125.75,468,0,1
01/05/2026,23:27:22,29.17,83.23,4.82,342,0,0
01/05/2026,23:28:00,30.43,82.56,34.73,421,0,0
01/05/2026,23:29:20,29.17,83.16,3.87,311,0,0
01/05/2026,23:30:00,30.76,79.56,119.26,460,0,1
01/05/2026,23:32:00,30.58,82.68,76.14,438,0,0
01/05/2026,23:34:00,30.55,81.89,110.35,494,0,1
01/05/2026,23:36:00,30.46,83.54,122.88,478,0,1
01/05/2026,23:38:00,30.56,76.81,105.93,483,0,1
01/05/2026,23:39:17,29.15,83.12,4.63,336,0,0
01/05/2026,23:40:00,30.73,78.13,78.6,456,0,0
01/05/2026,23:41:17,29.14,83.17,4.32,326,0,0
01/05/2026,23:42:00,31.5,81.67,75.04,434,0,0
01/05/2026,23:43:17,29.14,83.18,4.44,330,0,0
01/05/2026,23:44:00,30.56,79.54,114.74,448,0,1
01/05/2026,23:45:18,29.13,83.28,5.76,369,0,0
01/05/2026,23:46:00,30.44,77.27,127.37,492,0,1
01/05/2026,23:47:18,29.12,83.18,4.96,346,0,0
01/05/2026,23:48:00,31.03,82.39,84.97,463,0,0
01/05/2026,23:49:18,29.12,83.17,4.76,340,0,0
01/05/2026,23:50:00,30.81,81.42,39.29,418,0,0
01/05/2026,23:51:19,29.11,83.18,4.11,319,0,0
01/05/2026,23:52:00,30.59,75.52,98.11,467,0,0
01/05/2026,23:53:19,29.11,83.14,3.73,306,0,0
01/05/2026,23:54:00,30.52,82.95,73.7,437,0,0
01/05/2026,23:55:19,29.1,83.19,3.93,313,0,0
01/05/2026,23:56:00,30.7,82.11,41.32,426,0,0
01/05/2026,23:57:19,29.1,83.17,4.53,333,0,0
01/05/2026,23:58:00,30.35,80.0,118.92,460,0,1
01/05/2026,23:59:20,29.09,83.17,4.57,334,0,0
02/05/2026,00:00:00,30.19,80.43,63.57,451,0,0
02/05/2026,00:01:20,29.09,83.16,4.82,342,0,0
02/05/2026,00:02:00,30.35,83.68,96.66,478,0,0
02/05/2026,00:03:20,29.08,83.16,4.35,327,0,0
02/05/2026,00:04:00,30.24,79.2,41.1,421,0,0
02/05/2026,00:05:20,29.08,83.1,4.35,327,0,0
02/05/2026,00:06:00,30.09,80.6,125.93,484,0,1
02/05/2026,00:07:21,29.07,83.19,4.53,333,0,0
02/05/2026,00:08:00,30.67,82.68,104.6,458,0,1
02/05/2026,00:09:21,29.07,83.15,4.29,325,0,0
02/05/2026,00:10:00,30.08,81.71,53.27,419,0,0
02/05/2026,00:11:21,29.06,83.15,5.09,350,0,0
02/05/2026,00:12:00,30.12,82.76,83.48,447,0,0
02/05/2026,00:13:22,29.06,83.18,4.53,333,0,0
02/05/2026,00:14:00,30.24,83.95,74.22,450,0,0
02/05/2026,00:15:22,29.05,83.17,4.66,337,0,0
02/05/2026,00:16:00,31.24,78.94,93.76,467,0,0
02/05/2026,00:17:21,29.05,83.14,4.63,336,0,0
02/05/2026,00:18:00,30.54,82.32,129.79,507,0,1
02/05/2026,00:19:22,29.04,83.19,4.11,319,0,0
02/05/2026,00:20:00,30.11,81.23,121.8,463,0,1
02/05/2026,00:21:22,29.04,83.17,4.92,345,0,0
02/05/2026,00:22:00,30.41,82.47,73.82,435,0,0
02/05/2026,00:23:22,29.03,83.16,5.47,361,0,0
02/05/2026,00:24:00,30.24,82.77,105.4,478,0,1
02/05/2026,00:25:22,29.03,83.24,5.58,364,0,0
02/05/2026,00:26:00,30.59,77.35,99.41,447,0,0
02/05/2026,00:27:22,29.02,83.23,6.09,378,0,0
02/05/2026,00:28:00,30.22,77.55,112.0,486,0,1
02/05/2026,00:29:23,29.02,83.22,4.92,345,0,0
02/05/2026,00:30:00,30.52,83.77,55.5,439,0,0
02/05/2026,00:31:23,29.01,83.25,4.29,325,0,0
02/05/2026,00:32:00,30.91,80.88,47.42,403,0,0
02/05/2026,00:33:23,29.0,83.3,4.76,340,0,0
02/05/2026,00:34:00,31.25,80.86,97.18,481,0,0
02/05/2026,00:35:23,28.99,83.3,3.82,309,0,0
02/05/2026,00:36:00,30.58,80.36,71.15,462,0,0
02/05/2026,00:37:23,28.99,83.32,4.66,337,0,0
02/05/2026,00:38:00,31.13,82.42,82.17,463,0,0
02/05/2026,00:39:24,28.98,83.41,3.62,302,0,0
02/05/2026,00:41:24,28.97,83.44,3.65,303,0,0
02/05/2026,00:43:26,28.97,83.43,4.41,329,0,0
02/05/2026,00:45:24,28.96,83.43,3.73,306,0,0
02/05/2026,00:47:25,28.96,83.43,4.17,321,0,0
02/05/2026,00:49:25,28.95,83.43,4.38,328,0,0
02/05/2026,00:51:25,28.94,83.4,4.29,325,0,0
02/05/2026,00:53:26,28.94,83.45,4.41,329,0,0
02/05/2026,00:55:26,28.93,83.41,4.11,319,0,0
02/05/2026,00:57:27,28.93,83.45,3.96,314,0,0
02/05/2026,00:59:27,28.92,83.41,4.2,322,0,0
02/05/2026,01:01:28,28.91,83.37,3.79,308,0,0
02/05/2026,01:03:27,28.91,83.36,4.6,335,0,0
02/05/2026,01:05:28,28.91,83.36,4.08,318,0,0
02/05/2026,01:07:28,28.91,83.34,4.66,337,0,0
02/05/2026,01:09:28,28.9,83.38,4.11,319,0,0
02/05/2026,01:11:29,28.89,83.41,4.05,317,0,0
02/05/2026,01:13:29,28.89,83.39,3.99,315,0,0
02/05/2026,01:15:29,28.87,83.39,3.56,300,0,0
02/05/2026,01:17:29,28.87,83.38,3.46,296,0,0
02/05/2026,01:19:29,28.86,83.4,3.67,304,0,0
02/05/2026,01:21:30,28.85,83.31,3.62,302,0,0
02/05/2026,01:23:30,28.84,83.34,3.54,299,0,0
02/05/2026,01:25:30,28.84,83.3,3.82,309,0,0
02/05/2026,01:27:31,28.83,83.33,3.59,301,0,0
02/05/2026,01:29:31,28.83,83.27,3.54,299,0,0
02/05/2026,01:31:33,28.82,83.26,3.93,313,0,0
02/05/2026,01:33:32,28.82,83.24,3.3,290,0,0
02/05/2026,01:35:32,28.81,83.31,3.99,315,0,0
02/05/2026,01:37:32,28.8,83.24,3.56,300,0,0
02/05/2026,01:39:32,28.8,83.26,4.02,316,0,0
02/05/2026,01:41:32,28.79,83.29,3.51,298,0,0
02/05/2026,01:43:33,28.78,83.26,3.56,300,0,0
02/05/2026,01:45:33,28.78,83.29,3.73,306,0,0
02/05/2026,01:47:33,28.77,83.31,3.73,306,0,0
02/05/2026,01:49:34,28.76,83.31,4.32,326,0,0
02/05/2026,01:51:34,28.76,83.31,4.32,326,0,0
02/05/2026,01:53:34,28.75,83.3,4.32,326,0,0
02/05/2026,01:55:35,28.74,83.35,3.79,308,0,0
02/05/2026,01:57:35,28.73,83.33,3.79,308,0,0
02/05/2026,01:59:35,28.73,83.35,3.73,306,0,0
02/05/2026,02:01:35,28.72,83.31,3.99,315,0,0
02/05/2026,02:03:35,28.72,83.32,3.67,304,0,0
02/05/2026,02:05:36,28.71,83.31,3.54,299,0,0
02/05/2026,02:07:36,28.7,83.34,4.11,319,0,0
02/05/2026,02:09:37,28.7,83.3,4.5,332,0,0
02/05/2026,02:11:37,28.69,83.38,5.51,362,0,0
02/05/2026,02:13:36,28.68,83.38,5.12,351,0,0
02/05/2026,02:15:36,28.67,83.35,4.96,346,0,0
02/05/2026,02:17:37,28.66,83.39,5.4,359,0,0
02/05/2026,02:19:37,28.65,83.38,5.16,352,0,0
02/05/2026,02:21:37,28.64,83.32,4.86,343,0,0
02/05/2026,02:23:38,28.64,83.33,4.96,346,0,0
02/05/2026,02:25:38,28.64,83.22,5.06,349,0,0
02/05/2026,02:27:37,28.63,83.24,4.57,334,0,0
02/05/2026,02:29:38,28.63,83.16,4.73,339,0,0
02/05/2026,02:31:39,28.63,83.16,4.38,328,0,0
02/05/2026,02:33:38,28.62,83.18,4.02,316,0,0
02/05/2026,02:35:38,28.62,83.15,5.23,354,0,0
02/05/2026,02:37:39,28.62,83.1,4.11,319,0,0
02/05/2026,02:39:39,28.61,83.12,4.2,322,0,0
02/05/2026,02:41:42,28.6,83.12,4.79,341,0,0
02/05/2026,02:43:39,28.6,83.09,4.92,345,0,0
02/05/2026,02:45:39,28.59,83.15,5.12,351,0,0
02/05/2026,02:47:39,28.59,83.08,4.57,334,0,0
02/05/2026,02:49:40,28.59,83.11,5.68,367,0,0
02/05/2026,02:51:39,28.58,83.14,5.51,362,0,0
02/05/2026,02:53:40,28.57,83.19,5.79,370,0,0
02/05/2026,02:55:40,28.56,83.15,5.36,358,0,0
02/05/2026,02:57:40,28.55,83.21,4.92,345,0,0
02/05/2026,02:59:41,28.55,83.21,5.19,353,0,0
02/05/2026,03:01:41,28.54,83.22,4.99,347,0,0
02/05/2026,03:03:42,28.54,83.16,5.02,348,0,0
02/05/2026,03:05:42,28.53,83.28,6.17,380,0,0
02/05/2026,03:07:42,28.53,83.18,4.63,336,0,0
02/05/2026,03:09:42,28.53,83.18,4.41,329,0,0
02/05/2026,03:11:43,28.52,83.21,5.12,351,0,0
02/05/2026,03:13:43,28.52,83.24,7.99,424,0,0
02/05/2026,03:15:43,28.51,83.22,5.79,370,0,0
02/05/2026,03:17:43,28.5,83.2,5.36,358,0,0
02/05/2026,03:19:44,28.5,83.29,5.33,357,0,0
02/05/2026,03:21:44,28.49,83.23,5.76,369,0,0
02/05/2026,03:23:44,28.49,83.18,5.58,364,0,0
02/05/2026,03:25:45,28.48,83.2,5.16,352,0,0
02/05/2026,03:27:45,28.48,83.23,4.32,326,0,0
02/05/2026,03:29:45,28.48,83.11,4.6,335,0,0
02/05/2026,03:31:47,28.48,83.12,4.29,325,0,0
02/05/2026,03:33:46,28.47,83.26,5.72,368,0,0
02/05/2026,03:35:47,28.47,83.19,4.44,330,0,0
02/05/2026,03:37:47,28.47,83.13,4.89,344,0,0
02/05/2026,03:39:48,28.47,83.2,4.47,331,0,0
02/05/2026,03:41:48,28.47,83.16,4.82,342,0,0
02/05/2026,03:43:48,28.46,83.25,5.09,350,0,0
02/05/2026,03:45:48,28.46,83.22,5.12,351,0,0
02/05/2026,03:47:48,28.46,83.23,5.68,367,0,0
02/05/2026,03:49:48,28.45,83.38,6.4,386,0,0
02/05/2026,03:51:48,28.44,83.38,6.96,400,0,0
02/05/2026,03:53:49,28.43,83.35,5.98,375,0,0
02/05/2026,03:55:49,28.43,83.57,10.32,472,0,0
02/05/2026,03:57:49,28.42,83.4,10.11,468,0,0
02/05/2026,03:59:49,28.42,83.4,6.21,381,0,0
02/05/2026,04:01:49,28.42,83.37,6.05,377,0,0
02/05/2026,04:03:50,28.42,83.31,5.72,368,0,0
02/05/2026,04:05:50,28.42,83.31,5.72,368,0,0
02/05/2026,04:07:52,28.42,83.31,6.02,376,0,0
02/05/2026,04:09:50,28.42,83.35,6.17,380,0,0
02/05/2026,04:11:51,28.43,83.35,5.98,375,0,0
02/05/2026,04:13:51,28.43,83.26,5.87,372,0,0
02/05/2026,04:15:52,28.43,83.29,6.44,387,0,0
02/05/2026,04:17:52,28.43,83.23,6.56,390,0,0
02/05/2026,04:19:53,28.42,83.39,5.98,375,0,0
02/05/2026,04:21:54,28.42,83.4,6.28,383,0,0
02/05/2026,04:23:53,28.41,83.48,6.48,388,0,0
02/05/2026,04:25:53,28.41,83.49,6.6,391,0,0
02/05/2026,04:27:53,28.41,83.44,6.4,386,0,0
02/05/2026,04:29:53,28.4,83.48,6.8,396,0,0
02/05/2026,04:31:54,28.4,83.44,6.48,388,0,0
02/05/2026,04:33:54,28.39,83.47,6.76,395,0,0
02/05/2026,04:35:55,28.38,83.58,6.71,394,0,0
02/05/2026,04:37:56,28.38,83.57,6.67,393,0,0
02/05/2026,04:39:54,28.37,83.62,6.28,383,0,0
02/05/2026,04:41:55,28.36,83.61,6.24,382,0,0
02/05/2026,04:43:55,28.35,83.61,6.96,400,0,0
02/05/2026,04:45:55,28.34,83.61,6.8,396,0,0
02/05/2026,04:47:56,28.35,83.52,6.28,383,0,0
02/05/2026,04:49:56,28.34,83.63,7.21,406,0,0
02/05/2026,04:51:57,28.34,83.69,6.32,384,0,0
02/05/2026,04:53:57,28.33,83.69,6.32,384,0,0
02/05/2026,04:55:56,28.32,83.68,6.52,389,0,0
02/05/2026,04:57:57,28.32,83.66,6.63,392,0,0
02/05/2026,04:59:57,28.32,83.67,6.67,393,0,0
02/05/2026,05:01:58,28.32,83.61,6.8,396,0,0
02/05/2026,05:03:58,28.32,83.67,6.48,388,0,0
02/05/2026,05:05:58,28.32,83.6,6.71,394,0,0
02/05/2026,05:07:58,28.31,83.72,7.17,405,0,0
02/05/2026,05:09:59,28.31,83.73,6.92,399,0,0
02/05/2026,05:12:00,28.3,83.76,7.25,407,0,0
02/05/2026,05:13:59,28.29,83.78,7.55,414,0,0
02/05/2026,05:15:59,28.28,83.92,7.68,417,0,0
02/05/2026,05:17:59,28.27,83.86,7.12,404,0,0
02/05/2026,05:20:00,28.27,83.86,7.04,402,0,0
02/05/2026,05:22:00,28.27,83.91,6.96,400,0,0
02/05/2026,05:24:00,28.27,83.87,7.29,408,0,0
02/05/2026,05:26:02,28.27,83.74,7.0,401,0,0
02/05/2026,05:28:01,28.27,83.83,6.32,384,0,0
02/05/2026,05:30:01,28.27,83.82,6.44,387,0,0
02/05/2026,05:32:01,28.26,83.87,6.71,394,0,0
02/05/2026,05:34:02,28.25,83.89,6.67,393,0,0
02/05/2026,05:36:04,28.25,83.99,6.71,394,0,0
02/05/2026,05:38:03,28.24,83.97,6.36,385,0,0
02/05/2026,05:40:04,28.24,83.89,6.36,385,0,0
02/05/2026,05:42:04,28.24,83.9,6.84,397,0,0
02/05/2026,05:44:03,28.24,83.93,7.25,407,0,0
02/05/2026,05:46:04,28.23,84.0,7.29,408,0,0
02/05/2026,05:48:05,28.22,84.05,7.81,420,0,0
02/05/2026,05:50:05,28.21,84.04,7.72,418,0,0
02/05/2026,05:52:05,28.21,84.05,7.81,420,0,0
02/05/2026,05:54:05,28.21,84.05,8.96,445,0,0
02/05/2026,05:56:05,28.2,84.16,7.81,420,0,0
02/05/2026,06:00:07,28.19,84.16,7.38,410,0,0
02/05/2026,06:02:06,28.19,84.15,8.35,432,0,0
02/05/2026,06:04:06,28.19,84.04,7.29,408,0,0
02/05/2026,06:06:06,28.18,84.02,9.3,452,0,0
02/05/2026,06:08:07,28.19,84.0,6.96,400,0,0
02/05/2026,06:10:07,28.18,84.03,8.17,428,0,0
02/05/2026,06:12:08,28.18,84.04,7.72,418,0,0
02/05/2026,06:14:08,28.18,84.01,7.77,419,0,0
02/05/2026,06:16:08,28.18,83.93,7.68,417,0,0
02/05/2026,06:18:08,28.18,84.0,8.26,430,0,0
02/05/2026,06:20:09,28.18,84.11,8.08,426,0,0
02/05/2026,06:22:09,28.17,84.15,6.4,386,0,0
02/05/2026,06:24:10,28.16,84.13,7.46,412,0,0
02/05/2026,06:26:10,28.15,84.24,7.81,420,0,0
02/05/2026,06:28:10,28.15,84.21,7.81,420,0,0
02/05/2026,06:30:10,28.14,84.18,7.99,424,0,0
02/05/2026,06:32:11,28.14,84.19,7.81,420,0,0
02/05/2026,06:34:11,28.13,84.32,10.53,476,0,0
02/05/2026,06:36:11,28.12,84.22,7.9,422,0,0
02/05/2026,06:38:11,28.12,84.27,7.94,423,0,0
02/05/2026,06:40:12,28.12,84.24,7.85,421,0,0
02/05/2026,06:42:12,28.12,84.21,7.77,419,0,0
02/05/2026,06:44:12,28.11,84.36,7.59,415,0,0
02/05/2026,06:46:12,28.11,84.3,8.08,426,0,0
02/05/2026,06:48:13,28.11,84.33,8.49,435,0,0
02/05/2026,06:50:12,28.11,84.23,8.08,426,0,0
02/05/2026,06:52:13,28.11,84.24,8.35,432,0,0
02/05/2026,06:54:13,28.11,84.29,8.49,435,0,0
02/05/2026,06:56:13,28.1,84.3,8.03,425,0,0
02/05/2026,06:58:14,28.1,84.36,7.77,419,0,0
02/05/2026,07:00:14,28.1,84.35,8.3,431,0,0
02/05/2026,07:02:16,28.1,84.32,7.94,423,0,0
02/05/2026,07:04:16,28.1,84.32,9.25,451,0,0
02/05/2026,07:06:14,28.1,84.34,7.59,415,0,0
02/05/2026,07:08:15,28.1,84.33,7.68,417,0,0
02/05/2026,07:10:15,28.1,84.39,7.9,422,0,0
02/05/2026,07:12:15,28.1,84.39,7.55,414,0,0
02/05/2026,07:14:15,28.1,84.53,7.33,409,0,0
02/05/2026,07:16:16,28.1,84.42,7.12,404,0,0
02/05/2026,07:18:16,28.1,84.46,7.85,421,0,0
02/05/2026,07:20:17,28.08,84.58,7.55,414,0,0
02/05/2026,07:22:16,28.08,84.55,7.17,405,0,0
02/05/2026,07:24:17,28.07,84.66,6.56,390,0,0
02/05/2026,07:26:17,28.05,84.76,7.5,413,0,0
02/05/2026,07:28:17,28.04,84.88,6.96,400,0,0
02/05/2026,07:30:17,28.03,84.89,6.63,392,0,0
02/05/2026,07:32:18,28.02,84.9,5.98,375,0,0
02/05/2026,07:34:18,28.02,84.8,6.84,397,0,0
02/05/2026,07:36:19,28.01,84.97,5.4,359,0,0
02/05/2026,07:38:19,28.0,84.94,6.09,378,0,0
02/05/2026,07:40:18,28.01,85.09,8.96,445,0,0
02/05/2026,07:42:19,28.0,85.15,6.21,381,0,0
02/05/2026,07:44:19,28.0,85.08,7.25,407,0,0
02/05/2026,07:46:19,28.01,85.1,8.58,437,0,0
02/05/2026,07:48:19,28.01,85.07,5.61,365,0,0
02/05/2026,07:50:19,28.02,85.13,6.28,383,0,0
02/05/2026,07:52:20,28.03,85.2,4.41,329,0,0
02/05/2026,07:54:20,28.03,85.25,3.76,307,0,0
02/05/2026,07:56:21,28.04,85.31,4.38,328,0,0
02/05/2026,07:58:21,28.05,85.19,5.83,371,0,0
02/05/2026,08:00:21,28.06,85.13,6.84,397,0,0
02/05/2026,08:02:23,28.08,85.05,5.19,353,0,0
02/05/2026,08:04:21,28.1,85.06,4.41,329,0,0
02/05/2026,08:06:23,28.12,85.27,4.41,329,0,0
02/05/2026,08:08:23,28.13,85.05,3.79,308,0,0
02/05/2026,08:10:23,28.16,85.3,3.48,297,0,0
02/05/2026,08:12:23,28.18,85.23,3.7,305,0,0
02/05/2026,08:14:23,28.21,85.2,3.54,299,0,0
02/05/2026,08:16:24,28.23,85.05,3.07,281,0,0
02/05/2026,08:18:24,28.25,85.27,3.54,299,0,0
02/05/2026,08:20:25,28.27,85.13,2.83,271,0,0
02/05/2026,08:22:25,28.29,85.13,2.55,259,0,0
02/05/2026,08:24:25,28.31,85.02,3.73,306,0,0
02/05/2026,08:26:25,28.32,85.0,2.31,248,0,0
02/05/2026,08:28:25,28.34,84.92,2.19,242,0,0
02/05/2026,08:30:26,28.36,85.03,2.16,241,0,0
02/05/2026,08:32:27,28.38,85.07,2.97,277,0,0
02/05/2026,08:34:27,28.38,85.14,2.33,249,0,0
02/05/2026,08:36:27,28.4,85.1,2.68,265,0,0
02/05/2026,08:38:27,28.4,85.11,2.8,270,0,0
02/05/2026,08:40:27,28.41,85.14,2.19,242,0,0
02/05/2026,08:42:27,28.41,85.27,2.37,251,0,0
02/05/2026,08:44:27,28.42,85.21,2.53,258,0,0
02/05/2026,08:46:27,28.42,85.32,2.04,235,0,0
02/05/2026,08:48:28,28.43,85.27,1.82,223,0,0
02/05/2026,08:50:28,28.45,85.18,1.91,228,0,0
02/05/2026,08:52:31,28.45,85.17,2.1,238,0,0
02/05/2026,08:54:28,28.46,85.27,1.95,230,0,0
02/05/2026,08:56:28,28.46,85.34,2.12,239,0,0
02/05/2026,08:58:30,28.45,85.36,2.48,256,0,0
02/05/2026,09:00:29,28.46,85.28,1.66,214,0,0
02/05/2026,09:02:29,28.47,85.28,1.89,227,0,0
02/05/2026,09:04:29,28.48,85.33,1.42,200,0,0
02/05/2026,09:06:30,28.48,85.38,2.46,255,0,0
02/05/2026,09:08:30,28.48,85.33,1.74,219,0,0
02/05/2026,09:10:30,28.49,85.35,1.59,210,0,0
02/05/2026,09:12:30,28.49,85.39,1.84,224,0,0
02/05/2026,09:14:32,28.5,85.42,4.17,321,0,0
02/05/2026,09:16:31,28.51,85.53,4.89,344,0,0
02/05/2026,09:18:33,28.51,85.52,3.4,294,0,0
02/05/2026,09:20:32,28.51,85.59,2.78,269,0,0
02/05/2026,09:22:32,28.52,85.49,2.68,265,0,0
02/05/2026,09:24:32,28.53,85.45,3.43,295,0,0
02/05/2026,09:26:32,28.53,85.52,2.9,274,0,0
02/05/2026,09:28:32,28.54,85.55,2.48,256,0,0
02/05/2026,09:30:32,28.54,85.51,3.56,300,0,0
02/05/2026,09:32:33,28.56,85.45,2.37,251,0,0
02/05/2026,09:34:32,28.57,85.45,2.59,261,0,0
02/05/2026,09:36:33,28.58,85.43,2.83,271,0,0
02/05/2026,09:38:33,28.59,85.46,3.14,284,0,0
02/05/2026,09:40:34,28.61,85.41,4.89,344,0,0
02/05/2026,09:42:35,28.62,85.36,2.66,264,0,0
02/05/2026,09:44:34,28.63,85.47,1.35,195,0,0
02/05/2026,09:46:36,28.64,85.44,3.46,296,0,0
02/05/2026,09:48:34,28.64,85.45,3.46,296,0,0
02/05/2026,09:50:35,28.65,85.44,3.7,305,0,0
02/05/2026,09:52:35,28.66,85.38,3.67,304,0,0
02/05/2026,09:54:35,28.66,85.33,2.5,257,0,0
